"GEO_ID","NAME","B01003_001E","B01003_001M",
"310M600US31420","Macon-Bibb County, GA Metro Area","233334","*****",
"310M600US31460","Madera, CA Metro Area","157243","*****",
"310M600US31540","Madison, WI Metro Area","678995","*****",
"310M600US31700","Manchester-Nashua, NH Metro Area","422733","*****",
"310M600US31740","Manhattan, KS Metro Area","133834","*****",
"310M600US31860","Mankato, MN Metro Area","103402","*****",
"310M600US31900","Mansfield, OH Metro Area","125008","*****",
"310M600US32420","Mayagüez, PR Metro Area","97118","*****",
"310M600US32580","McAllen-Edinburg-Mission, TX Metro Area","873167","*****",
"310M600US32780","Medford, OR Metro Area","222604","*****",
"310M600US32820","Memphis, TN-MS-AR Metro Area","1335804","*****",
"310M600US32900","Merced, CA Metro Area","282290","*****",
"310M600US33100","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","6123949","*****",
"310M600US33140","Michigan City-La Porte, IN Metro Area","112215","*****",
"310M600US33220","Midland, MI Metro Area","83503","*****",
"310M600US33260","Midland, TX Metro Area","174621","*****",
"310M600US33340","Milwaukee-Waukesha, WI Metro Area","1568940","*****",
"310M600US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","3678328","*****",
"310M600US33540","Missoula, MT Metro Area","118541","*****",
"310M600US33660","Mobile, AL Metro Area","429312","*****",
"310M600US33700","Modesto, CA Metro Area","552063","*****",
"310M600US33740","Monroe, LA Metro Area","206072","*****",
"310M600US33780","Monroe, MI Metro Area","154823","*****",
"310M600US33860","Montgomery, AL Metro Area","384740","*****",
"310M600US34060","Morgantown, WV Metro Area","140194","*****",
"310M600US34100","Morristown, TN Metro Area","143196","*****",
"310M600US34580","Mount Vernon-Anacortes, WA Metro Area","129480","*****",
"310M600US34620","Muncie, IN Metro Area","112156","*****",
"310M600US34740","Muskegon, MI Metro Area","175947","*****",
"310M600US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","496299","*****",
"310M600US34900","Napa, CA Metro Area","137384","*****",
"310M600US34940","Naples-Marco Island, FL Metro Area","380221","*****",
"310M600US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","1990873","*****",
"310M600US35100","New Bern, NC Metro Area","122678","*****",
"310M600US35300","New Haven-Milford, CT Metro Area","866377","58",
"310M600US35380","New Orleans-Metairie, LA Metro Area","1264357","*****",
"310M600US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","19908595","*****",
"310M600US35660","Niles, MI Metro Area","153938","*****",
"310M600US35840","North Port-Sarasota-Bradenton, FL Metro Area","844461","*****",
"310M600US35980","Norwich-New London, CT Metro Area","268448","320",
"310M600US36100","Ocala, FL Metro Area","378225","*****",
"310M600US36140","Ocean City, NJ Metro Area","95456","*****",
"310M600US36220","Odessa, TX Metro Area","162300","*****",
"310M600US36260","Ogden-Clearfield, UT Metro Area","696650","*****",
"310M600US36420","Oklahoma City, OK Metro Area","1428923","*****",
"310M600US36500","Olympia-Lacey-Tumwater, WA Metro Area","294272","*****",
"310M600US36540","Omaha-Council Bluffs, NE-IA Metro Area","966688","*****",
"310M600US36740","Orlando-Kissimmee-Sanford, FL Metro Area","2679298","*****",
"310M600US36780","Oshkosh-Neenah, WI Metro Area","171197","*****",
"310M600US36980","Owensboro, KY Metro Area","121147","*****",
"310M600US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","842009","*****",
"310M600US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","610723","*****",
"310M600US37460","Panama City, FL Metro Area","181055","*****",
"310M600US37620","Parkersburg-Vienna, WV Metro Area","89474","*****",
"310M600US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","510290","*****",
"310M600US37900","Peoria, IL Metro Area","401702","*****",
"310M600US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","6232894","*****",
"310M600US38060","Phoenix-Mesa-Chandler, AZ Metro Area","4864209","*****",
"310M600US38220","Pine Bluff, AR Metro Area","87498","*****",
"310M600US38300","Pittsburgh, PA Metro Area","2365501","*****",
"310M600US38340","Pittsfield, MA Metro Area","128763","*****",
"310M600US38540","Pocatello, ID Metro Area","95352","*****",
"310M600US38660","Ponce, PR Metro Area","222831","*****",
"310M600US38860","Portland-South Portland, ME Metro Area","552916","*****",
"310M600US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","2505312","*****",
"310M600US38940","Port St. Lucie, FL Metro Area","494081","*****",
"310M600US39100","Poughkeepsie-Newburgh-Middletown, NY Metro Area","697704","*****",
"310M600US39150","Prescott Valley-Prescott, AZ Metro Area","237830","*****",
"310M600US39300","Providence-Warwick, RI-MA Metro Area","1670949","*****",
"310M600US39340","Provo-Orem, UT Metro Area","677964","*****",
"310M600US39380","Pueblo, CO Metro Area","168135","*****",
"310M600US39460","Punta Gorda, FL Metro Area","189900","*****",
"310M600US39540","Racine, WI Metro Area","197068","*****",
"310M600US39580","Raleigh-Cary, NC Metro Area","1420825","*****",
"310M600US39660","Rapid City, SD Metro Area","140356","*****",
"310M600US39740","Reading, PA Metro Area","428483","*****",
"310M600US39820","Redding, CA Metro Area","181852","*****",
"310M600US39900","Reno, NV Metro Area","490769","*****",
"310M600US40060","Richmond, VA Metro Area","1316145","*****",
"310M600US40140","Riverside-San Bernardino-Ontario, CA Metro Area","4610050","*****",
"310M600US40220","Roanoke, VA Metro Area","314708","*****",
"310M600US40340","Rochester, MN Metro Area","225911","*****",
"310M600US40380","Rochester, NY Metro Area","1086859","*****",
"310M600US40420","Rockford, IL Metro Area","338050","*****",
"310M600US40580","Rocky Mount, NC Metro Area","144082","*****",
"310M600US40660","Rome, GA Metro Area","98541","*****",
"310M600US40900","Sacramento-Roseville-Folsom, CA Metro Area","2394673","*****",
"310M600US40980","Saginaw, MI Metro Area","189821","*****",
"310M600US41060","St. Cloud, MN Metro Area","199922","*****",
"310M600US41100","St. George, UT Metro Area","183297","*****",
"310M600US41140","St. Joseph, MO-KS Metro Area","121952","*****",
"310M600US41180","St. Louis, MO-IL Metro Area","2813523","*****",
"310M600US41420","Salem, OR Metro Area","433415","*****",
"310M600US41500","Salinas, CA Metro Area","437609","*****",
"310M600US41540","Salisbury, MD-DE Metro Area","421982","*****",
"310M600US41620","Salt Lake City, UT Metro Area","1254675","*****",
"310M600US41660","San Angelo, TX Metro Area","122229","225",
"310M600US41700","San Antonio-New Braunfels, TX Metro Area","2570862","*****",
"310M600US41740","San Diego-Chula Vista-Carlsbad, CA Metro Area","3289701","*****",
"310M600US41860","San Francisco-Oakland-Berkeley, CA Metro Area","4692242","*****",
"310M600US41900","San Germán, PR Metro Area","124504","*****",
"310M600US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","1981584","*****",
"310M600US41980","San Juan-Bayamón-Caguas, PR Metro Area","2073546","*****",
"310M600US42020","San Luis Obispo-Paso Robles, CA Metro Area","281712","*****",
"310M600US42100","Santa Cruz-Watsonville, CA Metro Area","268571","*****",
"310M600US42140","Santa Fe, NM Metro Area","154481","*****",
"310M600US42200","Santa Maria-Santa Barbara, CA Metro Area","445213","*****",
"310M600US42220","Santa Rosa-Petaluma, CA Metro Area","488436","*****",
"310M600US42340","Savannah, GA Metro Area","406575","*****",
"310M600US42540","Scranton--Wilkes-Barre, PA Metro Area","567287","*****",
"310M600US42660","Seattle-Tacoma-Bellevue, WA Metro Area","4001701","*****",
"310M600US42680","Sebastian-Vero Beach, FL Metro Area","160986","*****",
"310M600US42700","Sebring-Avon Park, FL Metro Area","102339","*****",
"310M600US43100","Sheboygan, WI Metro Area","117741","*****",
"310M600US43300","Sherman-Denison, TX Metro Area","137008","*****",
"310M600US43340","Shreveport-Bossier City, LA Metro Area","391957","*****",
"310M600US43420","Sierra Vista-Douglas, AZ Metro Area","125504","*****",
"310M600US43580","Sioux City, IA-NE-SD Metro Area","149113","*****",
"310M600US43620","Sioux Falls, SD Metro Area","277944","*****",
"310M600US43780","South Bend-Mishawaka, IN-MI Metro Area","323992","*****",
"310M600US43900","Spartanburg, SC Metro Area","330119","*****",
"310M600US44060","Spokane-Spokane Valley, WA Metro Area","585485","*****",
"310M600US44100","Springfield, IL Metro Area","208406","*****",
"310M600US44140","Springfield, MA Metro Area","689486","*****",
"310M600US44180","Springfield, MO Metro Area","477056","*****",
"310M600US44220","Springfield, OH Metro Area","135877","*****",
"310M600US44300","State College, PA Metro Area","158665","*****",
"310M600US44420","Staunton, VA Metro Area","125355","*****",
"310M600US44700","Stockton, CA Metro Area","779445","*****",
"310M600US44940","Sumter, SC Metro Area","136362","*****",
"310M600US45060","Syracuse, NY Metro Area","658694","*****",
"310M600US45220","Tallahassee, FL Metro Area","386064","*****",
"310M600US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","3194310","*****",
"310M600US45460","Terre Haute, IN Metro Area","185357","*****",
"310M600US45500","Texarkana, TX-AR Metro Area","147453","*****",
"310M600US45540","The Villages, FL Metro Area","131832","*****",
"310M600US45780","Toledo, OH Metro Area","644547","*****",
"310M600US45820","Topeka, KS Metro Area","232995","*****",
"310M600US45940","Trenton-Princeton, NJ Metro Area","383732","*****",
"310M600US46060","Tucson, AZ Metro Area","1042393","*****",
"310M600US46140","Tulsa, OK Metro Area","1017724","*****",
"310M600US46220","Tuscaloosa, AL Metro Area","272931","*****",
"310M600US46300","Twin Falls, ID Metro Area","115066","*****",
"310M600US46340","Tyler, TX Metro Area","234667","*****",
"310M600US46520","Urban Honolulu, HI Metro Area","1010100","*****",
"310M600US46540","Utica-Rome, NY Metro Area","291348","*****",
"310M600US46660","Valdosta, GA Metro Area","148203","*****",
"310M600US46700","Vallejo, CA Metro Area","450995","*****",
"310M600US47020","Victoria, TX Metro Area","98301","*****",
"310M600US47220","Vineland-Bridgeton, NJ Metro Area","153588","*****",
"310M600US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","1798025","*****",
"310M600US47300","Visalia, CA Metro Area","473446","*****",
"310M600US47380","Waco, TX Metro Area","278103","*****",
"310M600US47460","Walla Walla, WA Metro Area","62150","*****",
"310M600US47580","Warner Robins, GA Metro Area","192171","*****",
"310M600US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","6346083","*****",
"310M600US47940","Waterloo-Cedar Falls, IA Metro Area","168404","*****",
"310M600US48060","Watertown-Fort Drum, NY Metro Area","117445","*****",
"310M600US48140","Wausau-Weston, WI Metro Area","166222","*****",
"310M600US48260","Weirton-Steubenville, WV-OH Metro Area","116536","*****",
"310M600US48300","Wenatchee, WA Metro Area","122265","*****",
"310M600US48540","Wheeling, WV-OH Metro Area","139287","*****",
"310M600US48620","Wichita, KS Metro Area","646794","*****",
"310M600US48660","Wichita Falls, TX Metro Area","148523","*****",
"310M600US48700","Williamsport, PA Metro Area","114022","*****",
"310M600US48900","Wilmington, NC Metro Area","289726","*****",
"310M600US49020","Winchester, VA-WV Metro Area","143385","*****",
"310M600US49180","Winston-Salem, NC Metro Area","678243","*****",
"310M600US49340","Worcester, MA-CT Metro Area","975551","164",
"310M600US49420","Yakima, WA Metro Area","256143","*****",
"310M600US49500","Yauco, PR Metro Area","85638","*****",
"310M600US49620","York-Hanover, PA Metro Area","457051","*****",
"310M600US49660","Youngstown-Warren-Boardman, OH-PA Metro Area","540328","*****",
"310M600US49700","Yuba City, CA Metro Area","180806","*****",
"310M600US49740","Yuma, AZ Metro Area","204374","*****",
